PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Cabin_num,GroupId,people_in_group,Last_name,family_members,people_in_cabin,total_value_spent,spent_any,Alone,Private_cabin,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_NULL,Destination_NULL,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_NULL,Cabin_deck_T,Cabin_side_P,Cabin_side_S
0127_01,0,E/7/S,35.0,0,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,0,7,0127,1,Mesty,3.0,9.0,997.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0128_01,0,D/3/S,61.0,1,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,0,3,0128,2,Fles,2.0,16.0,3012.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0128_02,0,E/8/S,45.0,0,2103.0,6.0,0.0,0.0,0.0,Barave Fles,0,8,0128,2,Fles,2.0,13.0,2109.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0129_01,1,G/22/S,22.0,0,0.0,0.0,,0.0,0.0,Race Fowles,1,22,0129,1,Fowles,5.0,15.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0133_01,1,F/29/S,19.0,0,0.0,0.0,0.0,0.0,0.0,Flynx Blie,1,29,0133,2,Blie,3.0,12.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0133_02,0,D/5/S,36.0,0,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,0,5,0133,2,Blie,3.0,13.0,2738.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0134_01,0,G/17/P,19.0,0,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,1,17,0134,1,Harmontry,4.0,8.0,744.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0136_01,0,G/23/S,47.0,0,97.0,418.0,126.0,25.0,55.0,,0,23,0136,1,,,16.0,666.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0138_01,1,G/18/P,13.0,0,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,1,18,0138,2,Gambs,4.0,18.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0138_02,0,E/5/P,34.0,0,0.0,22.0,0.0,564.0,207.0,Monah Gambs,0,5,0138,2,Gambs,4.0,13.0,586.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0139_01,1,C/6/S,35.0,0,0.0,0.0,0.0,0.0,0.0,Charda Myling,1,6,0139,1,Myling,9.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0140_01,1,G/19/P,24.0,0,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,1,19,0140,2,Mejiaddox,6.0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0140_02,0,F/29/P,26.0,0,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,0,29,0140,2,Whitakers,4.0,12.0,440.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0141_01,0,F/30/P,31.0,0,,0.0,97.0,0.0,0.0,Pyrohs Harte,0,30,0141,1,Harte,2.0,10.0,97.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0144_01,0,F/31/S,20.0,0,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,1,31,0144,1,Dayers,5.0,9.0,630.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0146_01,0,G/25/S,56.0,0,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,0,25,0146,1,Wolferguson,8.0,15.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0147_01,1,G/26/S,50.0,0,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,1,26,0147,1,Hubbarrison,9.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0148_01,0,F/31/P,42.0,0,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,0,31,0148,1,Pashe,1.0,9.0,1082.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0149_01,1,G/27/S,,0,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,1,27,0149,1,Hubbarrison,9.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0151_01,1,G/20/P,38.0,0,0.0,0.0,0.0,0.0,0.0,Shanie Simson,0,20,0151,1,Simson,6.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0152_01,0,F/32/P,41.0,0,0.0,0.0,0.0,0.0,607.0,Andan Estron,0,32,0152,1,Estron,5.0,13.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0160_01,0,G/22/P,22.0,0,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,0,22,0160,1,Atkinney,1.0,15.0,4119.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0163_01,1,B/8/P,26.0,0,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,1,8,0163,2,Hetforhaft,6.0,13.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0163_02,1,B/8/P,17.0,0,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,1,8,0163,2,Hetforhaft,6.0,13.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0164_01,0,G/28/S,57.0,0,50.0,1688.0,0.0,,135.0,Fany Hutchinton,1,28,0164,2,Hutchinton,4.0,11.0,1738.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0164_02,1,G/28/S,17.0,0,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,0,28,0164,2,Hutchinton,4.0,11.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0165_01,1,F/37/P,35.0,1,0.0,0.0,0.0,0.0,0.0,Graven Anche,1,37,0165,1,Anche,2.0,14.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0167_01,1,F/35/S,13.0,0,0.0,0.0,0.0,0.0,0.0,Miten Floaf,1,35,0167,2,Floaf,4.0,17.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0167_02,0,F/35/S,27.0,0,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,0,35,0167,2,Floaf,4.0,17.0,1435.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0169_01,1,G/23/P,31.0,0,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,0,23,0169,1,Fisherry,2.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0170_01,0,E/10/S,24.0,0,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,0,10,0170,1,Mcmahoney,4.0,12.0,221.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0171_01,1,G/30/S,19.0,0,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,1,30,0171,1,Gordanieves,7.0,10.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0172_01,1,G/24/P,32.0,0,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,1,24,0172,1,Johnshines,6.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0173_01,1,E/11/S,58.0,0,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,1,11,0173,1,Grifford,4.0,16.0,990.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0174_01,0,F/38/P,21.0,0,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,0,38,0174,1,Lambles,6.0,14.0,418.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0177_01,0,B/2/S,38.0,0,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,0,2,0177,1,Iniouser,4.0,11.0,25317.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0178_01,0,D/6/S,38.0,0,3414.0,0.0,161.0,28.0,119.0,Wees Knik,0,6,0178,1,Knik,7.0,12.0,3603.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0179_01,0,G/26/P,19.0,0,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,1,26,0179,3,Webstephrey,9.0,10.0,895.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0179_02,0,G/26/P,0.0,0,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,0,26,0179,3,Webstephrey,9.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0179_03,0,G/26/P,3.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,1,26,0179,3,Webstephrey,9.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0181_01,0,G/27/P,20.0,0,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,0,27,0181,1,Brighttt,6.0,17.0,302.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0182_01,1,C/3/P,24.0,0,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,1,3,0182,1,Disight,2.0,16.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0183_01,0,F/36/S,37.0,0,17.0,146.0,426.0,0.0,232.0,Stany Weaves,1,36,0183,1,Weaves,6.0,9.0,589.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0186_01,0,G/28/P,25.0,0,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,0,28,0186,1,Shephendry,6.0,11.0,62.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0188_01,1,G/31/S,56.0,0,0.0,0.0,0.0,0.0,0.0,Branda Romez,1,31,0188,1,Romez,2.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0189_01,0,E/8/P,49.0,0,84.0,3.0,401.0,202.0,98.0,Helly Booters,0,8,0189,1,Booters,4.0,13.0,690.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0190_01,1,G/32/S,11.0,0,0.0,0.0,0.0,0.0,0.0,,0,32,0190,1,,,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0192_01,1,G/29/P,1.0,0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,1,29,0192,3,Adavisons,9.0,12.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0192_02,0,G/29/P,8.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,0,29,0192,3,Adavisons,9.0,12.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0192_03,0,G/29/P,39.0,0,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,0,29,0192,3,Adavisons,9.0,12.0,908.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0193_01,1,F/41/P,2.0,0,0.0,0.0,0.0,0.0,0.0,Sps Raf,1,41,0193,3,Raf,4.0,11.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0193_02,0,F/41/P,23.0,0,,0.0,8.0,1072.0,0.0,Frook Raf,0,41,0193,3,Raf,4.0,11.0,1080.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0193_03,0,F/41/P,0.0,0,0.0,0.0,0.0,0.0,0.0,Goles Raf,1,41,0193,3,Raf,4.0,11.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0195_01,0,F/42/P,39.0,0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,1,42,0195,1,Floaf,4.0,17.0,1273.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0196_01,0,D/5/P,25.0,0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,0,5,0196,1,Emead,8.0,13.0,1771.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0197_01,0,C/5/P,36.0,0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,0,5,0197,1,Dissper,4.0,13.0,1767.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0198_01,1,G/30/P,52.0,0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,1,30,0198,1,Cookson,7.0,10.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0199_01,1,G/33/S,18.0,0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,0,33,0199,1,Morrows,5.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0200_01,1,G/31/P,15.0,0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,1,31,0200,1,Colomonson,3.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0201_01,1,B/3/S,35.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,1,3,0201,2,Bacistion,4.0,16.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0201_02,1,B/3/S,47.0,0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,1,3,0201,2,Bacistion,4.0,16.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0202_01,1,B/9/P,45.0,0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,1,9,0202,2,Embleng,2.0,16.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0202_02,0,A/2/P,,0,0.0,2433.0,,878.0,443.0,Vegas Embleng,1,2,0202,2,Embleng,2.0,11.0,3311.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0203_01,1,C/8/S,51.0,0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,1,8,0203,1,Heateele,1.0,13.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0205_01,0,G/34/S,29.0,0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,0,34,0205,1,Oneiles,16.0,4.0,68.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0206_01,0,C/9/S,,0,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,1,9,0206,1,Brugashed,1.0,16.0,2859.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0207_01,1,G/32/P,19.0,0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,0,32,0207,1,Mcfaddennon,6.0,13.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0210_01,1,D/6/P,24.0,0,0.0,0.0,,0.0,0.0,Arraid Inicont,1,6,0210,1,Inicont,3.0,12.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0211_01,0,F/44/P,29.0,0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,1,44,0211,3,Appie,2.0,17.0,1040.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0211_02,1,F/44/P,11.0,0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,1,44,0211,3,Appie,2.0,17.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0211_03,0,F/44/P,17.0,0,848.0,0.0,307.0,182.0,0.0,Picers Date,0,44,0211,3,Date,2.0,17.0,1337.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0212_01,0,E/9/P,13.0,0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,0,9,0212,2,Workmans,4.0,16.0,243.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0212_02,0,F/45/P,35.0,0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,0,45,0212,2,Workmans,4.0,9.0,345.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0213_01,0,F/46/P,21.0,0,367.0,281.0,0.0,0.0,146.0,Carita Navages,0,46,0213,1,Navages,10.0,14.0,648.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0216_01,0,F/40/S,21.0,0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,0,40,0216,1,Garnes,14.0,5.0,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0217_01,0,F/47/P,38.0,0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,0,47,0217,1,Shieldson,8.0,14.0,1544.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0219_01,1,G/36/P,19.0,0,0.0,0.0,0.0,0.0,0.0,Nica River,1,36,0219,1,River,7.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0220_01,1,G/37/P,2.0,0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1,37,0220,7,Wilsoney,10.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0220_02,0,G/37/P,0.0,0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1,37,0220,7,Wilsoney,10.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0220_03,1,G/37/P,13.0,0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,0,37,0220,7,Wilsoney,10.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0220_04,0,E/10/P,25.0,0,122.0,84.0,,0.0,0.0,Dont Wilsoney,0,10,0220,7,Wilsoney,10.0,12.0,206.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0220_05,0,F/48/P,16.0,0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,0,48,0220,7,Wilsoney,10.0,12.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0220_06,0,G/37/P,1.0,0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,0,37,0220,7,Wilsoney,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0220_07,1,G/37/P,15.0,0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1,37,0220,7,Wilsoney,10.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0221_01,0,E/13/S,21.0,0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,0,13,0221,7,Blan,5.0,16.0,2356.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0221_02,0,E/13/S,23.0,0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,0,13,0221,7,Reke,8.0,16.0,1298.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0221_03,0,E/13/S,33.0,0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,0,13,0221,7,Reke,8.0,16.0,2134.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0221_04,1,E/13/S,21.0,0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,1,13,0221,7,Reke,8.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0221_05,0,E/13/S,41.0,0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0,13,0221,7,Reke,8.0,16.0,1574.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0221_06,0,E/13/S,16.0,0,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,13,0221,7,Reke,8.0,16.0,1370.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0221_07,1,E/13/S,42.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,13,0221,7,Reke,8.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0222_01,0,F/41/S,20.0,0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,41,0222,3,Perte,5.0,11.0,1417.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0222_02,1,F/41/S,24.0,0,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,41,0222,3,Deva,5.0,11.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0222_03,1,E/14/S,16.0,0,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,14,0222,3,Perte,5.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0223_01,0,G/35/S,21.0,0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,35,0223,1,Sykess,6.0,17.0,667.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0224_01,0,F/42/S,32.0,1,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,42,0224,1,Queen,1.0,17.0,1820.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0225_01,1,G/38/P,58.0,0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,38,0225,1,Hortis,6.0,14.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0229_01,0,F/43/S,24.0,0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,43,0229,1,Sellahaney,7.0,15.0,724.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0231_01,0,F/44/S,30.0,0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,44,0231,1,Nate,4.0,17.0,1806.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0232_01,1,G/36/S,27.0,0,0.0,,0.0,0.0,0.0,Nica Bakerrison,0,36,0232,1,Bakerrison,6.0,9.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0233_01,0,F/45/S,32.0,0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,45,0233,1,Wist,3.0,9.0,1750.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0234_01,0,F/50/P,43.0,0,,888.0,0.0,0.0,0.0,Keitha Josey,0,50,0234,1,Josey,10.0,17.0,888.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0237_01,1,B/11/P,42.0,0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,11,0237,1,Aginge,1.0,16.0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0239_01,0,,37.0,0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,,0239,1,Resty,3.0,,729.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0240_01,1,F/52/P,35.0,0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,52,0240,1,Crie,2.0,8.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0241_01,1,E/11/P,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,11,0241,1,Dischod,4.0,16.0,6061.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0242_01,0,F/46/S,18.0,0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,46,0242,1,Sté,1.0,14.0,1288.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0243_01,1,G/37/S,21.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,37,0243,1,Cartyernan,8.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0244_01,1,,43.0,0,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,,0244,2,Sad,5.0,,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0244_02,1,F/47/S,14.0,1,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,47,0244,2,Sad,5.0,14.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0245_01,0,C/6/P,46.0,0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,6,0245,2,Repumparte,3.0,12.0,3571.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0245_02,0,C/6/P,33.0,0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,6,0245,2,Repumparte,3.0,12.0,1466.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0246_01,0,D/8/P,21.0,0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,8,0246,1,Sesa,4.0,13.0,3261.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0248_01,0,C/10/S,33.0,0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,10,0248,1,Spanxibus,1.0,12.0,8621.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0250_01,1,G/38/S,47.0,0,,0.0,0.0,0.0,0.0,Camily Kramosley,0,38,0250,1,Kramosley,8.0,14.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0251_01,1,C/11/S,54.0,0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,11,0251,1,Amsive,1.0,16.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0252_01,0,F/53/P,30.0,0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,53,0252,1,Byerry,6.0,17.0,1571.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0253_01,0,G/42/P,29.0,0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,42,0253,1,Cardner,10.0,17.0,887.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0254_01,0,F/54/P,21.0,0,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,54,0254,1,Stenson,2.0,13.0,1284.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0255_01,1,A/3/S,24.0,0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,3,0255,1,Mingious,1.0,16.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0257_01,0,F/49/S,21.0,0,1664.0,0.0,,0.0,0.0,Errohs Berte,0,49,0257,2,Berte,4.0,11.0,1664.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0257_02,1,F/49/S,60.0,0,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,49,0257,2,Berte,4.0,11.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
